attack_id,location_names,campaign_name,verified_attack_type,attack_date,number_killed,number_wounded
1003380884,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-18,1,4
-1885932710,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-19,4,6
1362011577,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2011-09-19,8,10
1386962679,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-22,4,17
-396892314,Indonesia,"Indonesian Rebels vs. Indonesian Government & Allies","Confirmed Suicide",2011-09-25,0,22
1366783755,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-25,4,2
-1632545654,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-27,2,26
661021839,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2011-09-27,0,10
-1422209363,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-28,4,21
1351785352,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-09-29,3,76
-728593903,Turkey,"PKK vs. Turkey","Confirmed Suicide",2011-09-30,1,2
1226460380,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2011-10-02,2,0
-1771517144,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2011-10-04,100,150
-1449831266,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-05,0,1
234613972,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2011-10-11,1,3
1143821860,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-12,14,5
1397241641,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-12,4,22
2051855724,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-14,3,5
198794713,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-15,2,4
1166737105,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-17,1,1
1011122979,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2011-10-18,6,0
-191481686,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-19,4,0
1353637543,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2011-10-23,1,3
-1601714228,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-24,1,6
1403660166,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2011-10-28,2,7
-1184068251,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-29,14,0
-173292073,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-29,0,2
905523636,Turkey,"PKK vs. Turkey","Confirmed Suicide",2011-10-29,4,20
1113662872,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-10-31,6,5
-94960061,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-02,2,2
881581172,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-03,5,26
1235919998,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2011-11-04,0,7
86957166,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-06,7,18
-1830666984,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-07,0,7
447251851,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2011-11-07,3,7
1145790721,Kazakhstan,"Isolated Attacks","Confirmed Suicide",2011-11-12,1,0
-1088139027,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-16,0,3
-1251735468,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-20,0,3
-1824277215,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-22,0,5
669365608,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-11-28,19,22
1410540434,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2011-11-30,9,12
392722253,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-02,1,84
983494383,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-03,0,0
1684608310,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-06,56,160
1732153760,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-06,4,21
1233986074,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2011-12-07,3,0
-1281844806,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-09,5,0
-2008644092,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-13,0,0
-1118553111,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-22,25,62
-377522234,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2011-12-23,22,83
-16823367,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2011-12-23,22,83
1362426715,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2011-12-24,6,18
-1446452458,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2011-12-25,43,57
467051898,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-25,20,50
1363370818,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-25,2,12
1386963806,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2011-12-26,7,39
-297131587,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-02,0,1
-1877273660,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-03,14,16
17007471,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-03,6,19
1405118134,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-01-05,45,72
1365196855,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-01-06,26,63
603944144,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-08,3,0
585499337,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-11,0,1
-197414373,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-12,5,14
376907620,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-01-14,4,7
1352221730,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-01-14,50,100
544174380,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-01-15,7,16
690763744,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-01-17,4,9
1161053718,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-17,0,3
309433740,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-18,6,0
-870268907,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-01-20,2,0
-598058533,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-20,13,20
1394212799,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-01-20,0,0
-1221568054,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-01-24,10,0
348938630,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-01-26,4,31
384104047,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-01-27,31,60
1405018603,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-01-30,4,6
1202941929,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-01-31,2,0
-1407203984,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-02-05,9,19
-1220849027,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-02-07,5,0
-1164558735,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-02-08,15,1
-1379814122,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-02-10,11,100
-51860777,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-02-10,17,135
830008674,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-02-13,0,0
1920414676,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-02-15,0,7
-1075607262,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-02-16,3,9
-1207913336,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-02-17,26,54
-1940012143,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-02-19,20,28
251582218,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-02-20,2,4
-1551066027,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-02-23,2,8
805671117,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-02-25,26,50
-1203224364,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-02-27,9,6
2099187426,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-02-27,4,50
-173245063,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-02-29,0,7
-575628978,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-03-02,0,7
-383547651,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-02,23,3
-1900372146,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-03,2,8
-367217101,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-03,0,4
1445977333,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-03-03,0,2
-485396372,Algeria,"Rebels vs. Government of Mali & Allies","Confirmed Suicide",2012-03-04,0,23
973869049,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-03-04,4,5
1582887666,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-03-04,2,5
-749141256,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-03-05,2,5
-170414947,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-03-05,2,20
1719162148,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-03-05,1,12
-927171717,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-06,0,4
1821558665,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2012-03-06,5,1
-1421562023,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-07,14,20
1456602101,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-03-11,19,0
-427588169,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-03-13,4,6
2047996498,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-13,12,30
-1749319746,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-15,1,2
-1255809224,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-03-15,2,0
-965276453,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-03-17,17,70
-413620567,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-17,32,67
1126794250,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-03-17,10,70
-1644559243,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-03-20,9,0
-296963933,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-20,13,60
720729702,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-20,5,28
950211857,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-20,7,30
1834070465,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-20,3,21
-862815861,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-03-22,2,8
609909909,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-23,13,3
902555153,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-03-23,5,0
-1743945464,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-03-26,0,4
-1686973549,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-03-27,1,2
-956196892,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-04-04,6,24
-490685954,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-04,13,7
1362436678,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-04-05,4,9
643619588,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-06,2,1
157697261,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-04-08,36,35
-1192034117,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-10,11,33
-1880843431,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-12,2,4
-1270166238,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-14,0,1
784546578,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-15,17,33
-368624617,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-04-17,5,5
93449735,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-04-17,1,0
1989382108,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-04-18,0,0
-1099106779,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-04-19,1,6
-675657577,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-04-19,2,2
572478926,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-04-19,1,2
1367429935,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-04-19,5,9
-485286336,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-04-20,0,0
4371946,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-04-26,9,21
1392156681,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-04-26,4,36
1412279510,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-04-27,11,36
1261728173,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-04-28,1,5
-1846813920,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-04-30,12,60
1008125927,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-04-30,10,26
1884727119,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-04-30,8,40
1365383857,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-05-01,7,30
-1714858986,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-02,7,0
1133502512,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-05-04,20,46
-1340593280,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-10,0,0
1518699769,China,"Isolated Attacks","Confirmed Suicide",2012-05-10,2,14
-1479596172,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-05-12,2,6
1352396694,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-05-12,3,4
-2074558527,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-05-15,7,20
254767146,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-17,0,0
-1216643894,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-05-19,9,100
-67651681,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-19,13,5
521836946,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-20,2,10
-1424196544,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-05-21,100,311
1040578274,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-05-22,12,24
-1091936718,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-05-25,14,0
-200862948,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-25,0,3
1951478985,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-05-31,5,6
-590183223,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-01,0,0
1637766171,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-01,7,13
1664539493,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-02,0,0
1365193558,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-03,5,41
1774047194,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-03,5,41
-1449809152,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-06-04,25,70
69742535,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-06-04,4,1
207668713,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-04,12,27
1414530417,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-06-04,1,7
-307905884,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-06,2,8
1414592407,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-06-07,0,1
1365199597,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-08,6,6
-487604849,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-09,5,8
1392328011,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-11,11,60
882295623,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-12,9,6
1382093703,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-06-12,2,2
-2120898580,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-06-14,0,14
301193633,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2012-06-16,0,1
-1520494065,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-06-18,3,0
-414270660,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-06-18,16,40
1352405636,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-06-18,22,41
1357316771,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-20,21,37
992212350,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-06-22,1,12
-1228926326,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-23,21,37
-1937479530,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-06-28,2,7
-1730981954,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-06-28,15,30
-1487350666,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2012-06-29,1,3
877206962,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-06-29,0,0
-1817520728,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-01,3,0
-694188281,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-07-02,7,23
-1040060123,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-05,5,20
1352411274,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-05,0,4
1681770068,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-07,7,30
1966584916,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-07-11,10,20
1434254059,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-07-13,5,6
-2131469763,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-07-14,17,43
329733776,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-07-14,4,0
916054542,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-07-16,0,3
-1249341692,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-07-18,3,3
1862952537,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-07-18,4,3
-1039479109,Bulgaria,"Isolated Attacks","Confirmed Suicide",2012-07-19,6,32
191456696,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-07-21,10,16
-221085129,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-23,42,40
1991226649,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-07-31,19,110
2080716919,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-08-02,2,3
-1891322789,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-08-05,9,9
-854500185,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-08-05,45,40
2083711300,Turkey,"PKK vs. Turkey","Confirmed Suicide",2012-08-05,8,0
-539001705,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2012-08-06,4,3
-392608586,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-07,0,13
-1568377282,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-08-08,0,6
1736531555,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-08,3,3
-542393877,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-08-10,5,70
-1380315486,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-14,16,43
-623378562,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-14,16,43
709729131,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-14,0,0
1978049955,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-14,16,43
1894647561,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2012-08-15,1,3
-807046565,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-08-16,12,64
442317101,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-08-16,7,10
-546847427,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-08-18,20,16
-60298969,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-08-18,6,0
1476486660,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2012-08-19,1,6
1405117861,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2012-08-27,0,4
1594537851,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-27,4,21
-1956958921,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-28,0,0
1427923092,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2012-08-28,6,0
631702583,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-08-29,6,0
-2048642154,Syria,"Rebels vs. Syria & Allies","Confirmed Suicide",2012-09-01,1,2
-1962445772,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2012-09-03,2,19
-132281736,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2012-09-04,25,65
